"","appid.name.developer.publisher.Paid.year.duenos_promedio.rating_neto.rating_perc.Action.Strategy.Adventure.Indie.RPG.Casual.Simulation.Racing.Violent.Massively.Multiplayer.Nudity.Sports.Early.Access.Gore.Sexual.Content"
"163","163 6370 Bloodline Champions Stunlock Studios Stunlock Studios 0 2011 750000 1139 0.857950974230044 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0"
"164","164 6400 Joint Task Force Most Wanted Entertainment HD Publishing 1 2007 35000 85 0.869565217391304 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"165","165 6420 Nexus - The Jupiter Incident Mithis Games;THQ Nordic HandyGames 1 2007 75000 384 0.840425531914894 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0"
"166","166 6510 Lost Planet<U+0099>: Extreme Condition CAPCOM Co., Ltd. Capcom 1 2007 350000 391 0.761713520749665 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"167","167 6550 Devil May Cry<U+00AE> 3 Special Edition CAPCOM Co., Ltd. Capcom 1 2007 350000 410 0.581543357199682 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"168","168 6800 Commandos: Behind Enemy Lines Pyro Studios Kalypso Media Digital 1 2007 750000 1348 0.879932356257046 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"169","169 6810 Commandos: Beyond the Call of Duty Pyro Studios Kalypso Media Digital 1 2007 750000 333 0.850526315789474 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"170","170 6830 Commandos 2: Men of Courage Pyro Studios Kalypso Media Digital 1 2007 750000 1095 0.848504137492043 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"171","171 6840 Commandos 3: Destination Berlin Pyro Studios Kalypso Media Digital 1 2007 750000 156 0.613702623906705 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"172","172 6850 Hitman 2: Silent Assassin Io-Interactive A/S Io-Interactive A/S 1 2007 1500000 1254 0.853438556933484 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"173","173 6860 Hitman: Blood Money Io-Interactive A/S Io-Interactive A/S 1 2007 1500000 5473 0.937490007993605 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"174","174 6870 Battlestations: Midway Eidos Interactive Square Enix 1 2007 350000 203 0.736596736596737 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"175","175 6880 Just Cause Avalanche Studios Square Enix 1 2007 1500000 886 0.671838634600465 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"176","176 6900 Hitman: Codename 47 IO Interactive A/S IO Interactive A/S 1 2007 1500000 736 0.724938875305624 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"177","177 6910 Deus Ex: Game of the Year Edition Ion Storm Square Enix 1 2007 1500000 5895 0.947336469874033 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"178","178 6920 Deus Ex: Invisible War Ion Storm Square Enix 1 2007 750000 216 0.599815157116451 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"179","179 6980 Thief: Deadly Shadows Ion Storm Square Enix 1 2007 750000 925 0.843866171003718 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"180","180 7000 Tomb Raider: Legend Crystal Dynamics Square Enix 1 2007 750000 1413 0.872037914691943 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"181","181 7010 Project: Snowblind Crystal Dynamics Square Enix 1 2007 75000 114 0.741525423728814 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"182","182 7020 Rogue Trooper Rebellion Rebellion 1 2007 75000 233 0.942965779467681 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"183","183 7110 Jade Empire<U+0099>: Special Edition BioWare Corporation BioWare Corporation;Electronic Arts 1 2007 350000 530 0.743566176470588 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0"
"184","184 7200 Trackmania United Forever Star Edition Nadeo Ubisoft 1 2008 150000 908 0.945972495088409 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0"
"185","185 7210 Runaway, A Road Adventure Pendulo Studios Focus Home Interactive 1 2007 150000 146 0.723926380368098 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"186","186 7220 Runaway, The Dream of The Turtle Pendulo Studios Focus Home Interactive 1 2007 150000 21 0.56953642384106 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"187","187 7260 Loki Cyanide Studios Focus Home Interactive 1 2007 35000 15 0.560975609756098 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0"
"188","188 7340 Azada Big Fish Games Big Fish Games 1 2010 10000 4 0.666666666666667 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0"
"189","189 7510 X-Blades Gaijin Entertainment Topware Interactive 1 2009 750000 585 0.614840989399293 1 0 1 0 1 0 0 0 1 0 1 0 0 0 0"
"190","190 7520 Two Worlds II HD Reality Pump Studios Topware Interactive, ACE 1 2011 750000 1003 0.598237022526934 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0"
"191","191 7530 Two Worlds II Castle Defense Reality Pump Studios Topware Interactive 1 2011 350000 -41 0.440922190201729 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"192","192 7600 Sid Meier's Railroads! Firaxis Games;Feral Interactive (Mac) 2K;Feral Interactive (Mac) 1 2007 750000 544 0.661520190023753 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"193","193 7610 Railroad Tycoon 3 PopTop 2K 1 2007 350000 202 0.698818897637795 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"194","194 7620 Railroad Tycoon II Platinum PopTop 2K 1 2007 350000 338 0.836653386454183 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"195","195 7650 X-COM: Terror From the Deep MicroProse Software, Inc 2K 1 2007 750000 353 0.92326139088729 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"196","196 7660 X-COM: Apocalypse MicroProse Software, Inc 2K 1 2008 750000 364 0.887234042553191 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"197","197 7730 X-COM: Interceptor MicroProse Software, Inc 2K 1 2008 750000 3 0.513513513513513 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"198","198 7760 X-COM: UFO Defense MicroProse Software, Inc 2K 1 2008 1500000 2029 0.940895262929161 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"199","199 7770 X-COM: Enforcer MicroProse Software, Inc 2K 1 2008 750000 8 0.514084507042254 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"200","200 7830 Men of War<U+0099> Best Way 1C Entertainment;1C-SoftClub 1 2009 350000 1407 0.866215512753774 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"201","201 7840 Death Track<U+00AE>: Resurrection Sky Fallen 1C Entertainment 1 2009 35000 -16 0.404761904761905 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0"
"202","202 7860 NecroVision The Farm 51 1C Entertainment 1 2009 150000 269 0.666254635352287 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"203","203 7940 Call of Duty<U+00AE> 4: Modern Warfare<U+00AE> Infinity Ward;Aspyr (Mac) Activision;Aspyr (Mac) 1 2007 1500000 7904 0.913995390739577 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"204","204 8000 Tomb Raider: Anniversary Crystal Dynamics;Feral Interactive (Mac) Square Enix;Feral Interactive (Mac) 1 2007 750000 1575 0.834679133021675 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"205","205 8080 Kane and Lynch: Dead Men<U+0099> IO Interactive Square Enix 1 2007 350000 499 0.628145865434001 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"206","206 8100 Conflict: Denied Ops Pivotal Games Square Enix 1 2008 75000 -14 0.463541666666667 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"207","207 8140 Tomb Raider: Underworld Crystal Dynamics Square Enix 1 2008 750000 1185 0.74968394437421 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"208","208 8170 Battlestations Pacific Eidos Studio Hungary Square Enix 1 2009 350000 486 0.654777070063694 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"209","209 8190 Just Cause 2 Avalanche Studios Square Enix 1 2010 3500000 30405 0.912360647733746 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"210","210 8310 Bone: Out From Boneville Telltale Games Telltale Games 0 2008 150000 7 0.523489932885906 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"211","211 8320 Bone: The Great Cow Race Telltale Games Telltale Games 0 2008 150000 11 0.571428571428571 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"212","212 8330 Telltale Texas Hold <U+0091>Em Telltale Games Telltale Games 1 2008 150000 -8 0.472602739726027 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0"
"213","213 8340 Strong Bad's Cool Game for Attractive People: Season 1 Telltale Games Telltale Games 1 2008 150000 193 0.897119341563786 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"214","214 8400 Geometry Wars: Retro Evolved Bizarre Creations Activision 1 2007 150000 521 0.903875968992248 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0"
"215","215 8500 EVE Online CCP CCP 0 2010 1500000 5485 0.745986187101982 1 1 0 0 1 0 0 0 0 1 0 0 0 0 0"
"216","216 8600 RACE 07 SimBin SimBin 1 2007 1500000 1336 0.828740157480315 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0"
"217","217 8790 GTR 2 FIA GT Racing Game SimBin Studios AB SimBin 1 2012 75000 158 0.91578947368421 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0"
"218","218 8800 Civilization IV: Beyond the Sword Firaxis Games 2K 1 2007 1500000 1330 0.954856361149111 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"219","219 8870 BioShock Infinite Irrational Games;Aspyr (Mac);Virtual Programming (Linux) 2K;Aspyr (Mac) 1 2013 3500000 75596 0.953822879646528 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"220","220 8880 Freedom Force Irrational Games 2K 1 2009 350000 47 0.567723342939481 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0"
"221","221 8890 Freedom Force vs. the Third Reich Irrational Games 2K 1 2009 350000 93 0.812080536912752 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0"
"222","222 8930 Sid Meier's Civilization<U+00AE> V Firaxis Games;Aspyr (Mac);Aspyr (Linux) 2K;Aspyr (Mac);Aspyr (Linux) 1 2010 7500000 123465 0.958653738994762 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"223","223 8970 Axel & Pixel Silver Wish Games 2K 1 2010 35000 21 0.714285714285714 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0"
"224","224 9000 Spear of Destiny id Software id Software 1 2007 350000 164 0.847457627118644 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"225","225 9010 Return to Castle Wolfenstein Gray Matter Studios Bethesda-Softworks 1 2007 350000 2808 0.917857142857143 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"226","226 9030 QUAKE Mission Pack 2: Dissolution of Eternity Rogue Entertainment id Software 1 2007 350000 128 0.905063291139241 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"227","227 9040 QUAKE Mission Pack 1: Scourge of Armagon Ritual Entertainment id Software 1 2007 350000 192 0.940366972477064 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"228","228 9050 DOOM 3 id Software id Software 0 2007 350000 2257 0.875041542040545 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"229","229 9060 HeXen II Raven Software id Software 1 2007 350000 134 0.816037735849057 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"230","230 9160 Master Levels for Doom II id Software id Software 0 2007 750000 241 0.817941952506596 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"231","231 9180 Commander Keen id Software id Software 1 2007 350000 686 0.935279187817259 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"232","232 9200 RAGE id Software Bethesda Softworks 1 2011 1500000 6512 0.765232974910394 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"233","233 9310 Warhammer<U+00AE> 40,000: Dawn of War<U+00AE> <U+0096> Winter Assault Relic Entertainment SEGA 1 2007 750000 530 0.888563049853372 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"234","234 9340 Company of Heroes: Opposing Fronts Relic Entertainment SEGA 1 2007 3500000 527 0.917591125198098 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"235","235 9350 Supreme Commander Gas Powered Games Square Enix 1 2011 1500000 903 0.867970660146699 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"236","236 9420 Supreme Commander: Forged Alliance Gas Powered Games Square Enix 1 2011 1500000 4795 0.966167606455376 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"237","237 9450 Warhammer<U+00AE> 40,000: Dawn of War<U+00AE> - Soulstorm Relic Entertainment SEGA 1 2008 1500000 4601 0.944712932534313 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"238","238 9460 Frontlines<U+0099>: Fuel of War<U+0099> Kaos Studios THQ Nordic 1 2008 350000 149 0.622734761120264 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"239","239 9480 Saints Row 2 Volition Deep Silver 1 2009 3500000 6561 0.766209526900917 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"240","240 9500 Gish Cryptic Sea Chronic Logic 1 2007 350000 66 0.62992125984252 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0"
"241","241 9710 Desperados 2: Cooper's Revenge Spellbound THQ Nordic 1 2008 75000 -12 0.4375 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"242","242 9760 Act of War: High Treason Eugen Systems THQ Nordic 1 2008 35000 119 0.805128205128205 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"243","243 9800 Death to Spies Haggard Games 1C Entertainment 1 2008 150000 283 0.746945898778359 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"244","244 9850 Codename: Panzers - Cold War InnoGlow;Stormregion;THQ Nordic THQ Nordic 1 2009 35000 26 0.594202898550725 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0"
"245","245 9880 Champions Online Cryptic Studios Perfect World Entertainment 0 2011 1500000 1258 0.716597796143251 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0"
"246","246 9900 Star Trek Online Cryptic Studios Perfect World Entertainment 0 2012 1500000 5248 0.761615154536391 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0"
"247","247 9940 Blade Kitten Krome Studios Krome Studios 1 2014 75000 597 0.833519553072626 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"248","248 9960 Haunted House<U+0099> ImagineEngline Atari 1 2010 10000 -4 0.409090909090909 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"249","249 9970 Star Raiders Incinerator Studios Atari 1 2011 10000 -19 0.172413793103448 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"250","250 9980 The UnderGarden Artech Studios Retroism 1 2010 35000 24 0.666666666666667 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0"
"251","251 10090 Call of Duty: World at War Treyarch Activision 1 2008 1500000 18112 0.929642281051333 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"252","252 10100 King's Quest<U+0099> Collection Sierra Activision 1 2009 150000 93 0.796178343949045 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"253","253 10110 Space Quest<U+0099> Collection Sierra Activision 1 2009 150000 101 0.772972972972973 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"254","254 10120 Aces of the Galaxy<U+0099> Artech Studios Activision 1 2009 10000 -2 0.466666666666667 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0"
"255","255 10130 TimeShift<U+0099> Saber Interactive Activision 1 2009 150000 464 0.796675191815857 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"256","256 10140 3D Ultra<U+0099> Minigolf Adventures Wanako Games Activision 1 2009 10000 22 0.641025641025641 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0"
"257","257 10150 Prototype<U+0099> Radical Entertainment Activision 1 2009 750000 2798 0.803734259661311 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"258","258 10180 Call of Duty<U+00AE>: Modern Warfare<U+00AE> 2 Infinity Ward;Aspyr (Mac) Activision;Aspyr (Mac) 1 2009 7500000 27180 0.913925438596491 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"259","259 10220 Postal III Trashmasters Akella 1 2012 75000 -460 0.36796785304248 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"260","260 10230 Dead Mountaineer's Hotel Electronic Paradise Akella 1 2011 10000 -38 0.284090909090909 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"261","261 10240 A Stroke of Fate: Operation Valkyrie SPLine Akella 1 2011 10000 5 0.6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"262","262 10250 PT Boats: Knights of the Sea Studio4 Akella 1 2011 10000 0 0.5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0"
"263","263 10260 PT Boats: South Gambit studio4 Akella 1 2011 10000 -5 0.333333333333333 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0"
"264","264 10270 Disciples III: Reincarnation Akella Kalypso Media Digital 1 2014 75000 366 0.710344827586207 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0"
"265","265 10460 The Club<U+0099> Bizarre Creations SEGA 1 2008 35000 -3 0.484536082474227 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"266","266 10500 Total War: EMPIRE <U+0096> Definitive Edition CREATIVE ASSEMBLY;Feral Interactive (Mac);Feral Interactive (Linux) SEGA;Feral Interactive (Mac);Feral Interactive (Linux) 1 2009 3500000 13209 0.896738151018201 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"267","267 10680 Aliens vs. Predator<U+0099> Rebellion SEGA 1 2010 1500000 8262 0.888470942260673 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"268","268 11020 TrackMania Nations Forever Nadeo Ubisoft 0 2008 3500000 7008 0.868997472620051 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0"
"269","269 11040 Sherlock Holmes - Nemesis Frogwares Frogwares 1 2008 150000 71 0.726114649681529 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0"
"270","270 11050 Dracula Origin Frogwares Frogwares 1 2008 35000 49 0.676258992805755 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"271","271 11130 Sherlock Holmes: The Mystery of the Mummy Frogwares Frogwares 0 2009 150000 -71 0.312169312169312 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"272","272 11140 Sherlock Holmes: The Awakened - Remastered Edition Frogwares Frogwares 1 2009 150000 129 0.784140969162996 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"273","273 11150 Sherlock Holmes: The Silver Earring Frogwares Frogwares 1 2009 75000 44 0.644736842105263 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"274","274 11190 Sherlock Holmes versus Jack the Ripper Frogwares Frogwares 1 2009 150000 206 0.761421319796954 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0"
"275","275 11200 Shadowgrounds Survivor Frozenbyte Frozenbyte 1 2007 350000 89 0.578483245149912 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"276","276 11230 Gumboy Tournament CINEMAX, s.r.o. CINEMAX, s.r.o. 1 2008 75000 209 0.711967545638945 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0"
"277","277 11240 Space Trader: Merchant Marine Meridian4 Meridian4 1 2008 350000 -11 0.490968801313629 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0"
"278","278 11250 Pacific Storm Buka Entertainment;Lesta Studio Buka Entertainment 1 2008 75000 11 0.689655172413793 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0"
"279","279 11260 Pacific Storm Allies Lesta Studio Buka Entertainment 1 2008 75000 22 0.582089552238806 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0"
"280","280 11280 Penguins Arena: Sedna's World Frogames Frogames 1 2008 150000 773 0.874878758486906 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0"
"281","281 11330 Obulis IonFX Meridian4 1 2009 150000 456 0.818435754189944 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0"
"282","282 11340 Larva Mortus Meridian4 Meridian4 1 2009 150000 362 0.764619883040936 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0"
"283","283 11360 Chains 2DEngine.com Meridian4 1 2009 150000 285 0.74526678141136 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0"
"284","284 11450 Overlord<U+0099> Triumph Studios;Virtual Programming Codemasters 1 2009 1500000 3163 0.925706594885599 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0"
"285","285 11480 Soldiers: Heroes of World War II Best Way 1C Entertainment 1 2014 150000 212 0.817365269461078 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"286","286 11560 Maelstrom: The Battle for Earth Begins KDV Games Codemasters 1 2009 35000 25 0.610619469026549 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"287","287 11590 Hospital Tycoon Deep Red Limited Codemasters 1 2009 350000 -126 0.367647058823529 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0"
"288","288 12100 Grand Theft Auto III Rockstar Games Rockstar Games 1 2008 1500000 3968 0.862838332114119 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"289","289 12110 Grand Theft Auto: Vice City Rockstar Games Rockstar Games 1 2011 3500000 8998 0.922997367431365 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"290","290 12120 Grand Theft Auto: San Andreas Rockstar Games Rockstar Games 1 2008 3500000 23634 0.892330677290837 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"291","291 12130 Manhunt Rockstar North Rockstar Games 1 2008 350000 383 0.653322658126501 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"292","292 12140 Max Payne Remedy Entertainment Rockstar Games 1 2008 750000 3491 0.900252235725751 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"293","293 12150 Max Payne 2: The Fall of Max Payne Remedy Entertainment Rockstar Games 1 2008 750000 2334 0.935772964899178 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"294","294 12170 Grand Theft Auto Rockstar North Rockstar Games 0 2008 750000 169 0.868995633187773 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"295","295 12180 Grand Theft Auto 2 Rockstar North Rockstar Games 0 2008 750000 167 0.915422885572139 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"296","296 12200 Bully: Scholarship Edition Rockstar New England Rockstar Games 1 2008 1500000 6740 0.828204129333853 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"297","297 12210 Grand Theft Auto IV Rockstar North;Rockstar Toronto Rockstar Games 1 2008 3500000 16314 0.650592622678433 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"298","298 12220 Grand Theft Auto: Episodes from Liberty City Rockstar North / Toronto Rockstar Games 1 2010 3500000 4056 0.73187742968214 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"299","299 12310 Culpa Innata Momentum Digital Media Technologies Strategy First 1 2008 35000 43 0.802816901408451 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0"
"300","300 12320 Sacred Gold Ascaron Entertainment ltd. Strategy First 1 2008 350000 1170 0.823561946902655 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0"
"301","301 12330 Darkstar One Ascaron Entertainment ltd. Strategy First 1 2008 150000 197 0.812698412698413 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"302","302 12340 Jack Keane Deck13 Deck13 1 2008 35000 19 0.63013698630137 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"303","303 12360 FlatOut: Ultimate Carnage Bugbear Entertainment Strategy First 1 2008 350000 1573 0.833121558661584 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0"
"304","304 12390 Exodus from the Earth  Parallax Arts Studio Strategy First 1 2008 10000 7 0.536842105263158 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"305","305 12420 Perimeter 2: New Earth KDV Games Strategy First 1 2009 10000 -29 0.226415094339623 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"306","306 12430 SlamIt Pinball Big Score Technetium Games Kalypso Media Digital 1 2009 10000 -38 0.31 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0"
"307","307 12440 Ankh 2: Heart of Osiris  Deck 13 Strategy First 1 2009 35000 6 0.575 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"308","308 12450 Ankh 3: Battle of the Gods Deck 13 Strategy First 1 2009 35000 4 0.6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0"
"309","309 12460 BC Kings Mascot Entertainment Strategy First 1 2009 35000 9 0.527950310559006 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"310","310 12470 Port Royale 2 Ascaron Entertainment ltd. Strategy First 1 2009 75000 79 0.646840148698885 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"311","311 12480 9th Company: Roots Of Terror Noviy Disk;Lesta Studios Inc Strategy First 1 2009 35000 19 0.562091503267974 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"312","312 12500 PuzzleQuest: Challenge of the Warlords Infinite Interactive D3Publisher of America, Inc. 1 2008 150000 481 0.875195007800312 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0"
"313","313 12510 Prison Tycoon 3<U+0099>: Lockdown Gamebryo;Virtual Playground ValuSoft;Retroism 1 2008 35000 -71 0.168224299065421 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0"
"314","314 12520 18 Wheels of Steel: American Long Haul SCS Software ValuSoft;Play Hard Games 1 2008 75000 134 0.688202247191011 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0"
"315","315 12530 Hunting Unlimited<U+0099> 2008 SCS Software ValuSoft;Retroism 1 2008 35000 20 0.763157894736842 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0"
"316","316 12540 Mahjongg Investigations: Under Suspicion Zemnott ValuSoft;Retroism 1 2008 35000 15 0.777777777777778 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0"
"317","317 12560 Ride! Carnival Tycoon Gabriel Entertainment ValuSoft;Retroism 1 2008 35000 -11 0.365853658536585 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0"
"318","318 12590 Sprint Cars Road to Knoxville BigAnt Studios ValuSoft;Retroism 1 2008 35000 1 0.510204081632653 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0"
"319","319 12600 Midnight Outlaw: 6 Hours to SunUp Merscom;Babylon ValuSoft;Retroism 1 2008 35000 -17 0.27027027027027 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0"
"320","320 12640 Drakensang Radon Labs DTP Entertainment 1 2009 150000 166 0.767741935483871 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0"
"321","321 12670 Mission Runway Virtual Playground ValuSoft;Retroism 1 2009 10000 8 0.7 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0"
"322","322 12710 Overlord<U+0099>: Raising Hell Triumph Studios;Virtual Programming Codemasters 1 2009 750000 871 0.926542605288932 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0"
"323","323 12770 Rise of the Argonauts Liquid Entertainment Codemasters 1 2009 350000 187 0.67219152854512 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0"
